facility,district 
2929928,9
2932878,9
2935234,9
2935299,9
2936136,9
2937570,9
2943937,9
2944402,9
2944960,9
2946522,9
2948340,9
2950355,9
2951234,9
2951361,9
2951958,9
2953513,9
2955972,9
2957202,9
2959667,9
2960209,9
2960393,9
2963338,9
2965786,9
2965849,9
2966646,9
2968489,9
2970455,9
2974298,9
2976073,9
2976362,9
2976669,9
2977170,9
2978642,9
2979137,9
2979576,9
2979807,9
2980622,9
2981484,9
2982054,9
2982954,9
2983963,9
2984215,9
2985904,9
2990129,9
2990194,9
2990549,9
2991028,9
2991497,9
2992768,9
2995950,9
2997560,9
3000371,9
3001478,9
3001741,9
3002353,9
3002645,9
3004120,9
3004128,9
3004194,9
3006180,9
3011531,9
3012396,9
3015095,9
3015731,9
3016490,9
3017352,9
3018550,9
3020077,9
3020878,9
3020948,9
3022952,9
3023617,9
3027246,9
3027818,9
3028030,9
3028808,9
3029527,9
3033638,9
3035020,9
3035367,9
3035559,9
3037290,9
3037975,9
3038530,9
3039530,9
3040340,9
3042649,9
3042909,9
3044399,9
3045559,9
3045958,9
3046334,9
3047990,9
3049014,9
3050476,9
3052750,9
3055129,9
3055293,9
3055362,9
3057652,9
3059004,9
3059053,9
3059685,9
3060930,9
3062481,9
3062983,9
3064245,9
3067709,9
3067869,9
3069061,9
3070709,9
3072567,9
3074619,9
3075244,9
3075432,9
3076043,9
3076616,9
3077041,9
3080594,9
3080964,9
3081172,9
3083331,9
3085214,9
3085226,9
3087623,9
3088588,9
3091244,9
3091719,9
3092350,9
3092819,9
3094337,9
3099423,9
3102001,9
3102460,9
3103956,9
3105209,9
3107825,9
3108571,9
3110321,9
3111650,9
3113295,9
3113323,9
3117175,9
3118013,9
3118394,9
3119794,9
3119871,9
3120493,9
3120607,9
3121578,9
3122186,9
3125901,9
3128328,9
3129416,9
3130096,9
3130214,9
3130882,9
3131620,9
3135264,9
3136325,9
3138433,9
3140181,9
3141965,9
3142838,9
3143579,9
3144556,9
3144799,9
3144812,9
3144952,9
3146996,9
3148137,9
3151465,9
3151681,9
3152678,9
3152965,9
3153549,9
3154032,9
3155571,9
3155956,9
3158690,9
3159115,9
3160298,9
3166827,9
3166968,9
3167263,9
3167849,9
3168443,9
3168453,9
3168550,9
3169514,9
3170146,9
3173492,9
3174920,9
3178229,9
3178548,9
3179862,9
3185980,9
3186177,9
3190216,9
3192738,9
3194573,9
3194812,9
3196972,9
3198721,9
3199114,9
3199542,9
3200159,9
3200388,9
3200721,9
3201889,9
3204078,9
3207258,9
3208509,9
3210361,9
3212136,9
3213375,9
3213880,9
3214887,9
3216527,9
3217654,9
3218084,9
3219222,9
3222595,9
3223863,9
3224601,9
3225682,9
3226403,9
3226603,9
3226862,9
3227337,9
3227349,9
3229692,9
3231831,9
3235823,9
3237360,9
3237818,9
3238164,9
3239576,9
3241651,9
3243639,9
3246578,9
3246775,9
3247398,9
3249978,9
3250494,9
3250717,9
3250731,9
3251193,9
3251762,9
3252833,9
3254388,9
3254586,9
3257466,9
3260485,9
3262931,9
3266527,9
3267317,9
3267337,9
3269357,9
3270488,9
3272712,9
3273275,9
3276165,9
3277827,9
3278119,9
3278261,9
3278744,9
3280622,9
3282061,9
3282333,9
3282781,9
3284858,9
3286808,9
3287443,9
3287695,9
3287931,9
3288500,9
3289082,9
3292581,9
3292857,9
3295616,9
3296403,9
3297154,9
3298130,9
3298342,9
3299185,9
3299264,9
3300540,9
3301256,9
3301433,9
3303391,9
3306180,9
3307423,9
3307585,9
3307869,9
3308771,9
3309010,9
3314149,9
3314447,9
3314803,9
3316334,9
3319457,9
3319626,9
3320801,9
3321473,9
3321662,9
3322153,9
3326408,9
3329681,9
3333324,9
3333424,9
3338771,9
3339861,9
3345928,9
3347292,9
3348661,9
3350558,9
3350818,9
3354174,9
3354464,9
3355880,9
3356842,9
3357753,9
3360333,9
3361574,9
3361898,9
3362907,9
3363861,9
3364584,9
3365466,9
3365933,9
3366515,9
3367146,9
3369130,9
3370386,9
3372380,9
3373360,9
3374975,9
3375313,9
3375754,9
3375859,9
3376895,9
3377635,9
3377679,9
3377976,9
3378110,9
3379881,9
3380147,9
3383140,9
3384517,9
3388269,9
3388690,9
3389632,9
3389633,9
3390148,9
3391588,9
3394311,9
3397526,9
3402032,9
3406161,9
3407837,9
3409220,9
3410738,9
3411234,9
3411320,9
3412769,9
3416914,9
3420048,9
3421059,9
3422576,9
3424312,9
3424477,9
3425632,9
3426719,9
3427550,9
3428717,9
3429872,9
3430937,9
3431052,9
3431572,9
3432083,9
3432571,9
3432846,9
3434203,9
3436401,9
3438263,9
3440054,9
3440939,9
3441226,9
3441675,9
3441762,9
3445099,9
3446019,9
3448140,9
3449330,9
3449369,9
3450128,9
3450245,9
3451105,9
3455154,9
3455952,9
3456629,9
3464337,9
3465830,9
3466720,9
3467085,9
3468501,9
3468976,9
3469838,9
3472538,9
3472573,9
3472871,9
3477331,9
3481210,9
3481292,9
3482677,9
3482953,9
3484346,9
3485518,9
3485960,9
3486683,9
3487499,9
3490119,9
3491302,9
3492863,9
3493003,9
3493302,9
3493580,9
3493891,9
3494343,9
3497370,9
3497615,9
3499658,9
3501085,9
3502618,9
3502812,9
3503580,9
3503646,9
3505975,9
3507412,9
3509704,9
3509926,9
3512881,9
3513132,9
3514523,9
3514526,9
3515832,9
3516749,9
3522486,9
3524295,9
3529172,9
3529499,9
3529571,9
3529749,9
3531727,9
3531923,9
3533029,9
3533367,9
3533663,9
3535370,9
3536682,9
3537063,9
3538269,9
3538692,9
3538902,9
3539647,9
3540464,9
3540714,9
3542328,9
3542804,9
3542870,9
3543190,9
3543701,9
3545031,9
3546281,9
3546447,9
3547837,9
3548216,9
3548338,9
3548345,9
3550077,9
3552643,9
3553651,9
3557592,9
3559936,9
3560479,9
3561284,9
3561347,9
3563749,9
3563791,9
3564181,9
3564733,9
3564975,9
3568232,9
3568487,9
3568556,9
3569879,9
3571099,9
3572673,9
3572970,9
3574590,9
3574648,9
3575270,9
3577437,9
3579122,9
3579429,9
3580181,9
3580471,9
3581717,9
3582490,9
3583134,9
3585577,9
3588400,9
3591422,9
3594865,9
3595003,9
3597096,9
3598173,9
3598992,9
3599565,9
3600342,9
3601000,9
3602106,9
3602595,9
3604849,9
3605002,9
3605314,9
3607914,9
3609628,9
3610317,9
3611089,9
3611172,9
3612119,9
3612742,9
3613711,9
3614936,9
3618683,9
3621916,9
3624617,9
3624980,9
3625373,9
3626094,9
3629968,9
3629987,9
3630738,9
3631614,9
3633058,9
3634714,9
3636878,9
3637557,9
3639311,9
3639628,9
3639943,9
3640622,9
3642630,9
3644689,9
3646195,9
3646454,9
3648128,9
3648432,9
3648751,9
3651570,9
3652516,9
3652657,9
3653117,9
3654050,9
3654063,9
3654541,9
3654966,9
3656209,9
3659038,9
3659558,9
3660325,9
3661834,9
3662077,9
3662409,9
3662439,9
3667307,9
3667431,9
3669400,9
3673779,9
3677021,9
3678992,9
3680725,9
3680789,9
3685781,9
3686185,9
3686677,9
3686971,9
3689947,9
3690499,9
3690661,9
3691070,9
3694078,9
3695333,9
3695533,9
3695644,9
3696180,9
3696382,9
3696943,9
3696952,9
3700812,9
3704219,9
3704293,9
3706298,9
3707067,9
3710720,9
3713588,9
3715495,9
3715779,9
3717511,9
3719762,9
3720750,9
3722763,9
3723344,9
3723657,9
3725844,9
3727101,9
3727483,9
3728462,9
3728802,9
3729316,9
3730404,9
3730574,9
3732125,9
3732137,9
3732263,9
3732383,9
3733083,9
3736859,9
3737177,9
3738468,9
3739783,9
3742622,9
3743514,9
3743792,9
3744477,9
3745047,9
3747087,9
3749488,9
3752060,9
3756306,9
3756726,9
3757786,9
3758067,9
3758132,9
3760008,9
3760032,9
3761144,9
3761688,9
3762714,9
3762925,9
3770235,9
3774072,9
3776012,9
3776384,9
3778995,9
3779004,9
3779945,9
3780383,9
3780623,9
3781507,9
3781921,9
3783284,9
3783731,9
3784663,9
3785063,9
3785972,9
3786526,9
3786734,9
3786775,9
3787046,9
3788620,9
3789352,9
3789672,9
3790493,9
3791085,9
3791888,9
3792810,9
3793464,9
3793845,9
3794526,9
3795805,9
3796259,9
3800068,9
3802304,9
3803352,9
3803522,9
3803523,9
3805793,9
3806884,9
3807365,9
3808958,9
3810669,9
3812147,9
3812526,9
3813249,9
3813256,9
3817612,9
3819155,9
3820378,9
3821160,9
3821471,9
3821864,9
3821993,9
3824274,9
3828570,9
3828761,9
3829051,9
3829649,9
3829789,9
3830216,9
3837077,9
3841813,9
3843262,9
3844694,9
3845927,9
3846393,9
3848322,9
3850833,9
3850879,9
3851784,9
3852239,9
3853085,9
3855654,9
3856410,9
3857569,9
3859711,9
3861945,9
3863112,9
3864024,9
3864810,9
3867831,9
3868339,9
3868399,9
3868663,9
3870127,9
3870969,9
3871185,9
3872285,9
3872602,9
3872690,9
3873975,9
3874597,9
3879209,9
3881043,9
3882786,9
3883466,9
3885022,9
3886366,9
3887526,9
3888115,9
3888185,9
3888871,9
3889367,9
3889989,9
3890408,9
3891970,9
3893526,9
3893978,9
3895199,9
3898346,9
3899589,9
3900527,9
3900931,9
3904724,9
3905200,9
3905543,9
3905680,9
3907307,9
3908528,9
3909197,9
3909453,9
3909981,9
3911258,9
3912834,9
3914114,9
3914539,9
3914920,9
3915936,9
3916690,9
3916814,9
3916988,9
3918310,9
3918421,9
3919257,9
3920787,9
3922014,9
3922247,9
3923631,9
3924386,9
3925215,9
3926009,9
3927582,9
3927869,9
3929028,9
3931824,9
3931857,9
3934513,9
3935836,9
3939051,9
3942240,9
3942446,9
3944704,9
3945073,9
3948511,9
3951473,9
3952453,9
3952659,9
3953596,9
3954057,9
3954581,9
3954744,9
3956292,9
3957561,9
3958769,9
3962175,9
3962241,9
3962367,9
3964349,9
3966221,9
3966618,9
3967238,9
3967643,9
3967730,9
3970230,9
3970456,9
3971030,9
3972588,9
3974767,9
3974817,9
3976124,9
3976461,9
3978221,9
3979194,9
3979938,9
3980249,9
3981335,9
3983206,9
3983255,9
3983715,9
3984088,9
3984655,9
3984738,9
3985090,9
3986645,9
3987874,9
3989013,9
3990500,9
3990664,9
3991343,9
3991675,9
3992388,9
3993458,9
3993951,9
3995473,9
3996106,9
3998364,9
3999462,9
3999842,9
4001340,9
4002218,9
4007935,9
4009677,9
4010253,9
4010532,9
4013652,9
4015629,9
4016734,9
4019564,9
4019843,9
4020230,9
4021035,9
4025767,9
4027002,9
4027992,9
4032023,9
4035330,9
4035411,9
4040232,9
4041254,9
4042053,9
4042115,9
4042142,9
4046050,9
4048775,9
4049638,9
4050099,9
4050298,9
4050428,9
4050732,9
4051009,9
4051197,9
4053781,9
4053791,9
4053962,9
4056224,9
4056861,9
4061353,9
4061772,9
4062238,9
4063163,9
4063566,9
4063870,9
4063882,9
4071379,9
4071971,9
4072651,9
4073041,9
4073422,9
4074448,9
4074940,9
4075006,9
4075067,9
4075994,9
4076271,9
4076881,9
4078242,9
4079383,9
4079714,9
4079928,9
4080259,9
4080271,9
4083888,9
4085919,9
4089125,9
4091993,9
4093713,9
4094626,9
4095112,9
4095643,9
4095892,9
4096072,9
4096754,9
4099402,9
4099815,9
4101041,9
4101731,9
4102070,9
4102278,9
4104124,9
4105317,9
4106463,9
4109483,9
4112191,9
4113221,9
4113822,9
4115526,9
4115968,9
4118394,9
4119245,9
4119310,9
4119714,9
4121493,9
4121631,9
4122709,9
4123624,9
4126853,9
4128397,9
4130224,9
4133617,9
4135024,9
4136301,9
4136432,9
4137944,9
4139195,9
4139442,9
4140132,9
4141363,9
4141643,9
4142141,9
4143017,9
4144215,9
4144676,9
4144986,9
4148098,9
4149481,9
4149997,9
4150515,9
4151447,9
4151448,9
4152581,9
4152757,9
4152915,9
4154271,9
4156538,9
4156790,9
4157189,9
4157949,9
4158469,9
4161821,9
4162831,9
4162982,9
4163288,9
4164268,9
4165354,9
4166649,9
4167004,9
4168391,9
4168925,9
4168939,9
4169986,9
4172730,9
4175272,9
4175433,9
4175477,9
4176163,9
4176954,9
4178081,9
4180262,9
4180268,9
4182001,9
4182768,9
4182974,9
4183134,9
4184003,9
4185995,9
4186508,9
4187286,9
4189383,9
4189500,9
4189610,9
4189772,9
4189785,9
4189791,9
4190043,9
4191256,9
4191715,9
4192019,9
4192604,9
4193382,9
4193458,9
4195997,9
4196987,9
4197042,9
4199310,9
4199408,9
4199968,9
4201303,9
4201470,9
4204938,9
4210210,9
4210306,9
4211962,9
4212704,9
4213179,9
4214885,9
4215070,9
4215779,9
4216528,9
4217081,9
4217232,9
4218334,9
4218610,9
4218627,9
4219315,9
4220905,9
4221480,9
4221591,9
4222259,9
4222643,9
4222814,9
4224363,9
4224560,9
4224645,9
4227715,9
4228091,9
4229404,9
4230506,9
4230557,9
4232019,9
4232663,9
4233056,9
4233596,9
4235104,9
4235381,9
4237468,9
4239010,9
4239251,9
4241211,9
4241614,9
4241967,9
4242224,9
4243113,9
4246111,9
4246390,9
4246755,9
4247029,9
4247085,9
4248296,9
4248583,9
4251100,9
4252944,9
4254489,9
4254850,9
4255271,9
4255545,9
4255714,9
4256811,9
4258804,9
4259750,9
4260218,9
4260304,9
4261559,9
4263230,9
4264015,9
4264477,9
4265037,9
4265789,9
4265793,9
4265932,9
4267113,9
4267546,9
4268810,9
4269363,9
4269851,9
4271116,9
4272501,9
4273498,9
4276019,9
4276760,9
4279470,9
4280752,9
4281441,9
4281515,9
4282250,9
4282428,9
4282985,9
4283954,9
4284404,9
4288141,9
4288938,9
4291281,9
4292480,9
4292568,9
4293671,9
4298539,9
4299244,9
4299328,9
4299520,9
4300706,9
4304083,9
4306895,9
4307397,9
4307588,9
4311562,9
4315795,9
4317064,9
4317321,9
4317944,9
4318158,9
4318250,9
4318268,9
4318409,9
4318548,9
4322132,9
4322815,9
4324551,9
4325032,9
4326395,9
4328259,9
4331006,9
4332410,9
4333087,9
4334223,9
4334506,9
4335518,9
4337461,9
4337506,9
4338091,9
4340054,9
4340150,9
4341287,9
4341830,9
4344122,9
4344276,9
4350648,9
4353666,9
4356546,9
4356937,9
4357265,9
4357685,9
4363298,9
4365313,9
4365631,9
4365665,9
4365692,9
4366133,9
4367352,9
4367445,9
4372024,9
4372174,9
4373246,9
4374387,9
4376355,9
4377191,9
4377560,9
4377924,9
4378393,9
4378891,9
4378933,9
4379176,9
4379353,9
4381393,9
4382787,9
4383483,9
4384984,9
4385561,9
4386041,9
4391190,9
4394010,9
4396679,9
4397388,9
4397581,9
4398939,9
4399263,9
4401189,9
4402860,9
4403417,9
4409790,9
4413347,9
4416372,9
4420485,9
4424569,9
4425558,9
4426250,9
4426320,9
4426833,9
4426847,9
4426969,9
4428568,9
4430456,9
4431752,9
4436001,9
4437187,9
4439234,9
4439479,9
4441699,9
4442798,9
4443437,9
4444026,9
4445547,9
4447009,9
4447970,9
4448557,9
4450848,9
4453712,9
4454704,9
4455416,9
4457204,9
4461493,9
4461600,9
4461844,9
4462901,9
4463843,9
4465768,9
4466044,9
4471281,9
4471964,9
4475711,9
4475981,9
4476478,9
4476653,9
4477742,9
4483996,9
4485159,9
4487595,9
4488958,9
4491701,9
4491743,9
4493944,9
4494088,9
4495005,9
4495187,9
4495231,9
4497924,9
4499222,9
4500753,9
4501056,9
4501548,9
4502242,9
4502878,9
4507153,9
4509205,9
4511865,9
4512453,9
4514049,9
4514056,9
4514091,9
4514696,9
4515123,9
4515777,9
4516892,9
4517586,9
4518389,9
4521055,9
4523229,9
4524495,9
4527190,9
4528142,9
4528359,9
4529166,9
4529859,9
4530992,9
4532621,9
4533113,9
4535035,9
4535279,9
4537603,9
4539733,9
4540721,9
4542711,9
4543429,9
4546998,9
4548150,9
4548348,9
4548884,9
4553375,9
4558539,9
4558877,9
4559676,9
4560246,9
4560636,9
4561035,9
4562057,9
4562981,9
4565875,9
4566809,9
4568092,9
4568693,9
4573586,9
4576959,9
4578520,9
4578688,9
4581165,9
4585719,9
4586764,9
4590374,9
4591642,9
4592231,9
4592584,9
4593924,9
4594182,9
4594757,9
4595350,9
4596086,9
4597556,9
4597570,9
4601222,9
4601941,9
4604764,9
4605246,9
4608601,9
4609791,9
4613013,9
4613748,9
4616146,9
4616493,9
4617204,9
4619216,9
4620933,9
4621536,9
4621920,9
4622492,9
4625109,9
4630135,9
4630733,9
4632848,9
